id,상위법령ID,상위법령명,상위조문번호,상위조문제목,조문문장,위임표지어구,API_위임구분,자동추출_위임형식,대상유형,대상명
P06619,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,대전광역시 대덕구 학교급식 등 지원에 관한 조례
P06620,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,대전광역시 동구 학교급식 지원에 관한 조례
P06621,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,대전광역시 서구 학교급식 지원에 관한 조례
P06622,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,대전광역시 유성구 학교 등 공공급식지원에 관한 조례
P06623,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,대전광역시 중구 학교급식 식품비 지원에 관한 조례
P06624,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,대전광역시 친환경 무상학교급식 지원 조례
P06625,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,동두천시 학교급식 지원에 관한 조례
P06626,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,동해시 학교급식 지원 조례
P06627,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,부산광역시 연제구 친환경 학교급식 지원 조례
P06628,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,부산광역시 사하구 학교급식 지원 조례
P06629,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,봉화군 학교급식 지원조례
P06630,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,보은군 지역농산물 공공급식 지원에 관한 조례
P06631,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,보성군 학교급식 식재료 사용 및 지원에 관한 조례
P06632,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,보령시 공공급식 지원에 관한 조례
P06633,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,밀양시 먹거리 및 공공급식 지원에 관한 조례
P06634,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,문경시 학교급식 지원에 관한 조례
P06635,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,무안군 학교무상급식 지원에 관한 조례
P06636,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,무안군 학교급식 식재료 사용 및 지원에 관한 조례
P06637,000889,학교급식법,5,학교급식위원회 등,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,조례로,위임자치법규,조례,자치법규,목포시 학교급식 지원에 관한 조례
P06638,000889,학교급식법,6,급식시설ㆍ설비,종류와 기준은 대통령령으로,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06639,000889,학교급식법,7,영양교사의 배치 등,대통령령으로 정한다,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06640,000889,학교급식법,7,영양교사의 배치 등,필요한 사항은 대통령령으로,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06641,000889,학교급식법,8,경비부담 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06642,000889,학교급식법,9,급식에 관한 경비의 지원,도서벽지에 있는 학교와 그에 준하는 지역으로서 대통령령으로,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06643,000889,학교급식법,9,급식에 관한 경비의 지원,농어촌학교와 그에 준하는 지역으로서 대통령령으로,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06644,000889,학교급식법,9,급식에 관한 경비의 지원,대통령령으로 정하는 바에,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06645,000889,학교급식법,10,식재료,사항은 교육부령으로,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06646,000889,학교급식법,11,영양관리,영양관리기준은 교육부령으로 정하고,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06647,000889,학교급식법,12,위생ㆍ안전관리,안전관리기준은 교육부령으로,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06648,000889,학교급식법,15,학교급식의 운영방식,대통령령으로 정한다,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06649,000889,학교급식법,15,학교급식의 운영방식,대통령령으로 정한다,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06650,000889,학교급식법,16,품질 및 안전을 위한 준수사항,교육부령으로 정하는 사항,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06651,000889,학교급식법,16,품질 및 안전을 위한 준수사항,필요한 사항은 교육부령으로,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06652,000889,학교급식법,18,학교급식 운영평가,사항은 대통령령으로,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06653,000889,학교급식법,20,권한의 위임,대통령령으로 정하는,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06654,000889,학교급식법,25,과태료,과태료는 대통령령으로,대통령령,시행령,대통령령,법령,학교급식법 시행령
P06655,005377,학교급식법 시행령,3,학교급식의 개시보고 등,교육부령이 정하는,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06656,005377,학교급식법 시행령,7,시설ㆍ설비의 종류와 기준,세부적인 기준은 교육부령으로,교육부령,시행규칙,부령,법령,학교급식법 시행규칙
P06657,005377,학교급식법 시행령,17,권한의 위임,"교육감은 법 제20조에 따라 법 제19조에 따른 출입·검사·수거 등, 법 제21조에 따른 행정처분 등의 요청 및 법 제25조에 따른 과태료 부과·징수권한을 조례로 정하는 바에 따라 교육장에게 위임할 수 있다.",조례로,위임자치법규,조례,자치법규,충청북도교육감 행정권한 위임에 관한 조례
P06658,005377,학교급식법 시행령,17,권한의 위임,"교육감은 법 제20조에 따라 법 제19조에 따른 출입·검사·수거 등, 법 제21조에 따른 행정처분 등의 요청 및 법 제25조에 따른 과태료 부과·징수권한을 조례로 정하는 바에 따라 교육장에게 위임할 수 있다.",조례로,위임자치법규,조례,자치법규,충청남도교육감 행정권한 위임에 관한 조례
P06659,005377,학교급식법 시행령,17,권한의 위임,"교육감은 법 제20조에 따라 법 제19조에 따른 출입·검사·수거 등, 법 제21조에 따른 행정처분 등의 요청 및 법 제25조에 따른 과태료 부과·징수권한을 조례로 정하는 바에 따라 교육장에게 위임할 수 있다.",조례로,위임자치법규,조례,자치법규,제주특별자치도교육감 행정권한 위임에 관한 조례
